,Weather file wind speed | (m/s),Weather file ambient temperature | (C),Subarray 1 POA front total irradiance after shading and soiling | (W/m2),Irradiance GHI from weather file | (W/m2),Irradiance DNI from weather file | (W/m2),Inverter AC output power | (kW),Subarray 1 POA rear total irradiance after reflection (IAM) | (W/m2),Albedo
7/23/2021 4:00,1.02495,20.862,2.18565,0.902487,1.61161,-0.0086,0.368567,0.380459
7/23/2021 5:00,1.37961,20.5805,240.961,60.202,204.733,5.84859,5.08944,0.188255
7/23/2021 6:00,1.91109,24.951,665.774,245.152,594.024,11.9235,11.2725,0.22681
7/23/2021 7:00,1.54407,28.4288,871.161,446.734,720.166,59.8477,39.5411,0.222514
7/23/2021 8:00,1.71578,27.7466,700.463,516.038,448.214,47.9024,44.3283,0.200095
7/23/2021 9:00,1.84049,29.4762,971.306,776.275,770.435,65.4969,48.926,0.170515
7/23/2021 10:00,2.43685,30.2388,973.474,891.538,868.824,65.9621,59.1158,0.178776
7/23/2021 11:00,2.32512,31.0455,971.352,954.738,879.62,65.9934,66.1911,0.173703
7/23/2021 12:00,2.16653,31.9273,983.612,972.501,860.863,66.6095,65.1758,0.17367
7/23/2021 13:00,2.67398,32.1238,706.755,666.703,448.536,47.9911,53.5184,0.198113
7/23/2021 14:00,3.25503,30.0847,353.802,337.297,102.756,23.8787,30.4983,0.162434
7/23/2021 15:00,2.70423,26.8166,53.6364,70.4186,0.237456,3.48765,11.5293,0.17673
7/23/2021 16:00,2.56614,25.4668,61.8474,84.2374,0.158595,4.27232,14.9204,0.184474
7/23/2021 17:00,2.79714,24.5171,64.8798,83.2935,0.0866256,4.52152,14.4214,0.185398
7/23/2021 18:00,3.32753,24.0993,20.3715,26.9477,0.096222,0.986853,4.80085,0.174063
7/23/2021 19:00,2.41153,23.8616,1.16396,0.91476,0.019628,-0.0086,0.334176,0.281395
7/23/2021 20:00,2.7421,23.4167,0,0,0.125533,-0.0086,0,0.99
7/23/2021 21:00,3.88867,22.0481,0,0,0.450401,-0.0086,0,0.99
7/23/2021 22:00,3.53986,19.7803,0,0,0.281685,-0.0086,0,0.99
7/23/2021 23:00,4.23342,19.7739,0,0,0.0124748,-0.0086,0,0.99
7/24/2021 0:00,3.98792,20.374,0,0,0.0133472,-0.0086,0,0.99
7/24/2021 1:00,3.42095,20.7895,0,0,0.00802582,-0.0086,0,0.99
7/24/2021 2:00,3.52601,20.6383,0,0,0.0017447,-0.0086,0,0.99
7/24/2021 3:00,3.4832,20.76,0,0,0.000174467,-0.0086,0,0.99
7/24/2021 4:00,3.00047,20.7672,0.627651,0.293524,0.134956,-0.0086,0.241072,0.584982
7/24/2021 5:00,3.0869,20.8238,17.8793,23.1135,0.575064,0.739617,4.36584,0.199348
7/24/2021 6:00,2.87995,21.3179,75.1464,88.2164,3.80902,5.06445,15.9086,0.222188
7/24/2021 7:00,1.84509,22.363,153.479,181.062,5.13625,11.2757,31.7985,0.218598
7/24/2021 8:00,1.6614,24.7555,444.439,398.24,129.731,31.3318,52.7412,0.217612
7/24/2021 9:00,2.04622,25.5612,528.645,531.316,128.974,36.7774,58.7539,0.213805
7/24/2021 10:00,2.78314,26.3964,742.89,716.507,316.931,50.4961,59.9426,0.197426
7/24/2021 11:00,2.45716,26.1432,547.578,551.898,80.9073,36.5946,45.1051,0.181606
7/24/2021 12:00,1.67795,26.9511,577.651,578.175,157.089,38.7829,48.6265,0.196964
7/24/2021 13:00,2.13235,28.4409,844.112,804.695,447.305,57.2761,63.53,0.191045
7/24/2021 14:00,1.58512,28.205,403.51,415.476,70.289,27.6382,41.3901,0.179787
7/24/2021 15:00,0.962042,27.7259,204.87,247.369,6.35439,14.7821,38.2263,0.189501
7/24/2021 16:00,0.930818,27.4015,146.81,178.908,0.6623,10.7331,30.6668,0.196975
7/24/2021 17:00,1.13713,26.7523,99.5798,115.335,0.488872,7.13668,19.7731,0.200264
7/24/2021 18:00,2.38836,25.6918,40.1391,44.1617,0.219225,2.44469,7.77823,0.190668
7/24/2021 19:00,1.38906,24.355,1.94183,1.69153,0.07197,-0.0086,0.530091,0.262039
7/24/2021 20:00,1.50496,23.3319,0,0,0.0066299,-0.0086,0,0.99
7/24/2021 21:00,1.69301,22.9303,0,0,0.080257,-0.0086,0,0.99
7/24/2021 22:00,1.29718,21.7892,0,0,0.0739764,-0.0086,0,0.99
7/24/2021 23:00,1.02417,20.5506,0,0,0.103375,-0.0086,0,0.99
7/25/2021 0:00,1.57038,19.8682,0,0,0.00113407,-0.0086,0,0.99
7/25/2021 1:00,2.03694,19.6337,0,0,0.000785133,-0.0086,0,0.99
7/25/2021 2:00,2.29218,19.7872,0,0,0,-0.0086,0,0.99
7/25/2021 3:00,1.98631,20.2215,0,0,0,-0.0086,0,0.99
7/25/2021 4:00,1.78155,19.8118,0.437479,0.170401,0.0686548,-0.0086,0.245728,0.923782
7/25/2021 5:00,3.24111,19.9812,17.4376,22.7406,0.166883,0.72364,4.24588,0.190042
7/25/2021 6:00,2.03536,20.4739,233.713,147.305,108.582,9.81751,19.1085,0.239827
7/25/2021 7:00,1.81561,22.6423,292.397,255.496,78.1723,20.9252,39.3221,0.223054
7/25/2021 8:00,1.37425,23.6231,274.659,285.128,46.8605,19.7405,44.4073,0.22453
7/25/2021 9:00,1.76341,25.2846,926.539,744.106,718.677,62.7506,51.7192,0.188603
7/25/2021 10:00,1.84961,27.7608,968.959,882.312,810.199,65.7113,61.2339,0.18331
7/25/2021 11:00,1.80319,29.3935,970.409,951.002,830.189,65.9366,67.9244,0.178165
7/25/2021 12:00,2.06963,30.59,970.853,958.54,825.459,65.8042,66.0135,0.177492
7/25/2021 13:00,1.88103,31.4424,982.712,913.802,827.682,66.5812,62.8447,0.178351
7/25/2021 14:00,1.98002,31.7891,978.48,810.756,801.797,66.241,55.5046,0.183301
7/25/2021 15:00,1.83743,32.0476,756.604,571.836,490.563,51.6191,47.0705,0.195645
7/25/2021 16:00,2.22884,30.8016,330.851,262.083,139.949,23.225,34.9763,0.21069
7/25/2021 17:00,3.1048,27.4911,161.397,134.447,39.4369,11.2944,19.7881,0.190858
7/25/2021 18:00,2.70273,24.2666,58.4955,46.0435,15.4792,2.81934,7.1827,0.172901
7/25/2021 19:00,1.96887,23.694,0.419484,0.0936972,0.036552,-0.0086,0.261567,0.99
7/25/2021 20:00,2.80711,22.4358,0,0,0.392126,-0.0086,0,0.99
7/25/2021 21:00,3.41999,22.8478,0,0,0.00697893,-0.0086,0,0.99
7/25/2021 22:00,3.42824,22.601,0,0,0.0519929,-0.0086,0,0.99
7/25/2021 23:00,1.2887,21.5241,0,0,0.0107302,-0.0086,0,0.99
7/26/2021 0:00,3.83268,21.7009,0,0,0.00697887,-0.0086,0,0.99
7/26/2021 1:00,3.76341,21.253,0,0,0.00758952,-0.0086,0,0.99
7/26/2021 2:00,2.80179,20.586,0,0,0.0187557,-0.0086,0,0.99
7/26/2021 3:00,0.799963,18.4024,0,0,0.0563545,-0.0086,0,0.99
7/26/2021 4:00,0.460712,16.9962,0.803727,0.451279,0.22324,-0.0086,0.43176,0.99
7/26/2021 5:00,1.01445,17.7,214.333,53.1914,166.356,5.83579,5.31699,0.198365
7/26/2021 6:00,0.939249,21.5578,542.185,212.683,450.921,11.524,13.1763,0.234922
7/26/2021 7:00,1.0641,24.533,787.965,409.916,625.729,54.3003,39.5866,0.229539
7/26/2021 8:00,1.63935,25.2603,918.534,603.941,730.372,62.3892,43.5215,0.208099
7/26/2021 9:00,1.21677,28.0548,961.043,766.723,787.487,65.1216,53.7139,0.191913
7/26/2021 10:00,1.64008,29.649,976.397,888.471,820.91,66.1788,61.4011,0.182704
7/26/2021 11:00,1.93769,31.1237,978.613,958.138,842.449,66.5089,68.761,0.178959
7/26/2021 12:00,2.4503,31.4771,978.31,966.326,840.622,66.3599,66.8764,0.178639
7/26/2021 13:00,2.3259,32.1497,983.839,914.348,829.478,66.7508,64.1035,0.182008
7/26/2021 14:00,2.27589,32.6669,993.068,818.178,830.899,67.2195,55.4503,0.187431
7/26/2021 15:00,1.83968,32.9409,967.437,663.943,787.482,65.4477,44.7803,0.197594
7/26/2021 16:00,1.75588,32.6283,864.97,471.544,699.756,59.1659,38.9734,0.208858
7/26/2021 17:00,1.86128,31.6813,654.501,266.84,551.427,44.4142,13.6042,0.207496
7/26/2021 18:00,0.864478,29.6449,326.188,87.9724,286.815,7.30246,5.68126,0.107437
7/26/2021 19:00,1.1364,25.5627,4.17234,2.84705,1.85124,-0.0086,0.707848,0.200712
7/26/2021 20:00,1.04742,23.6525,0,0,0.166533,-0.0086,0,0.99
7/26/2021 21:00,1.06841,22.4541,0,0,0.0653399,-0.0086,0,0.99
7/26/2021 22:00,1.57992,21.651,0,0,0.0170109,-0.0086,0,0.99
7/26/2021 23:00,1.10569,21.2631,0,0,0,-0.0086,0,0.99
7/27/2021 0:00,0.910592,19.9851,0,0,0.0841827,-0.0086,0,0.99
7/27/2021 1:00,2.78375,21.3238,0,0,0.00340222,-0.0086,0,0.99
7/27/2021 2:00,3.44459,21.8636,0,0,0.0002617,-0.0086,0,0.99
7/27/2021 3:00,3.79862,21.8243,0,0,0,-0.0086,0,0.99
7/27/2021 4:00,2.16563,19.9211,0.575349,0.355314,0.128238,-0.0086,0.32637,0.805483
7/27/2021 5:00,1.96342,20.6141,294.815,59.6657,278.07,5.95856,4.34411,0.172204
7/27/2021 6:00,0.848285,23.4231,672.9,234.523,617.809,11.1372,9.4394,0.232419
7/27/2021 7:00,1.14894,25.7729,877.038,435.471,766.013,60.2708,38.3326,0.22874
7/27/2021 8:00,1.38207,27.204,980.795,629.662,850.664,66.4302,41.2174,0.206485
7/27/2021 9:00,1.87532,28.3915,1004.23,797.89,905.791,68.0173,52.3448,0.19018
7/27/2021 10:00,2.22718,29.7981,1006.53,917.325,929.565,68.2902,61.4088,0.182234
7/27/2021 11:00,2.22001,31.0449,1007.38,989.213,953.182,68.6092,69.9957,0.178057
7/27/2021 12:00,2.38037,31.9478,1009.34,998.474,959.252,68.6095,68.2958,0.177479
7/27/2021 13:00,2.42323,32.5943,1011.85,942.049,940.955,68.6709,63.6143,0.180244
7/27/2021 14:00,2.41129,33.1525,1009.14,831.451,914.025,68.293,54.158,0.187319
7/27/2021 15:00,0,34.1673,992.393,678.542,880.991,65.9172,44.2293,0.198282
7/27/2021 16:00,0,33.5607,894.333,478.264,767.147,60.3566,37.5637,0.208872
7/27/2021 17:00,0,32.8105,683.695,270.485,595.949,46.0605,11.3864,0.203841
7/27/2021 18:00,0,30.978,338.351,90.2189,298.969,7.52537,5.88218,0.11029
7/27/2021 19:00,0,28.2233,3.55717,2.48616,1.4311,-0.0086,0.583995,0.166611
7/27/2021 20:00,0,26.7795,0,0,0.150831,-0.0086,0,0.99
7/27/2021 21:00,0,25.0411,0,0,0.0366391,-0.0086,0,0.99
7/27/2021 22:00,1.76283,22.7749,0,0,0.031405,-0.0086,0,0.99
7/27/2021 23:00,0.554459,21.4792,0,0,0.00741507,-0.0086,0,0.99
7/28/2021 0:00,0,21.9634,0,0,0.0005234,-0.0086,0,0.99
7/28/2021 1:00,0,21.8555,0,0,0,-0.0086,0,0.99
7/28/2021 2:00,0,22.5286,0,0,0.00209365,-0.0086,0,0.99
7/28/2021 3:00,0,22.3622,0,0,0.0594949,-0.0086,0,0.99
7/28/2021 4:00,0,21.8888,0.615674,0.402793,0.115413,-0.0086,0.249089,0.497327
7/28/2021 5:00,0,21.1664,255.866,55.3955,225.628,5.80232,4.63906,0.177987
7/28/2021 6:00,0,23.9201,607.761,219.221,533.433,11.4144,11.1083,0.231353
7/28/2021 7:00,0,26.011,830.442,416.614,692.873,56.8943,37.3411,0.227912
7/28/2021 8:00,1.322,27.9798,931.956,603.12,764.798,63.1781,41.5802,0.20707
7/28/2021 9:00,1.7135,29.0535,969.351,767.745,819.147,65.6513,52.2267,0.191377
7/28/2021 10:00,2.16404,30.7658,982.169,890.654,857.551,66.6062,61.0223,0.183377
7/28/2021 11:00,2.28356,32.4441,970.529,950.818,854.65,65.9753,67.7402,0.178231
7/28/2021 12:00,2.319,33.4846,972.301,960.722,852.517,65.9121,65.7234,0.17704
7/28/2021 13:00,2.18506,34.3028,967.322,898.627,816.664,65.5473,62.3314,0.180154
7/28/2021 14:00,1.98764,35.1383,957.701,786.459,766.153,64.6812,53.1801,0.185124
7/28/2021 15:00,2.61953,35.0194,900.296,633.88,672.304,61.1293,46.7742,0.194858
7/28/2021 16:00,2.07733,34.3618,651.146,382.114,469.886,44.672,34.9521,0.203602
7/28/2021 17:00,1.92899,32.5052,204.265,129.654,102.212,13.983,15.525,0.186765
7/28/2021 18:00,1.64837,30.4584,36.8679,37.9477,5.54186,1.83589,6.22471,0.157339
7/28/2021 19:00,2.35185,28.87,1.57559,1.10419,0.240248,-0.0086,0.448901,0.336498
7/28/2021 20:00,2.82805,27.8053,0,0,0.100932,-0.0086,0,0.99
7/28/2021 21:00,3.23153,27.4332,0,0,0.0779013,-0.0086,0,0.99
7/28/2021 22:00,2.64861,25.8648,0,0,0.0234664,-0.0086,0,0.99
7/28/2021 23:00,0.891969,23.7225,0,0,0.0215472,-0.0086,0,0.99
7/29/2021 0:00,1.26513,22.4466,0,0,0.000436167,-0.0086,0,0.99
7/29/2021 1:00,1.90861,23.2925,0,0,0.048067,-0.0086,0,0.99
7/29/2021 2:00,2.17048,23.3788,0,0,0.0460606,-0.0086,0,0.99
7/29/2021 3:00,1.29494,21.1862,0,0,0.0530396,-0.0086,0,0.99
7/29/2021 4:00,2.05365,21.1368,0.477705,0.27506,0.117333,-0.0086,0.317513,0.99
7/29/2021 5:00,1.80646,21.5535,131.309,38.6615,99.4268,3.44343,4.34818,0.196905
7/29/2021 6:00,1.60319,23.9361,615.468,219.579,545.864,11.2577,10.5553,0.228427
7/29/2021 7:00,2.98196,24.2839,842.539,420.594,714.629,57.8107,36.3194,0.22537
7/29/2021 8:00,3.17479,24.8807,942.977,609.874,799.533,63.9225,41.0329,0.206169
7/29/2021 9:00,3.01888,25.9796,969.489,767.707,826.167,65.6568,51.6384,0.191331
7/29/2021 10:00,3.32651,26.4474,966.985,879.525,830.401,65.5871,60.5993,0.183329
7/29/2021 11:00,2.94094,27.4788,984.281,967.963,832.135,66.968,70.0902,0.180801
7/29/2021 12:00,2.70351,28.5033,902.234,892.264,701.737,61.0541,62.001,0.178753
7/29/2021 13:00,2.26093,29.7325,969.191,900.337,837.972,65.7205,61.4461,0.178485
7/29/2021 14:00,1.83116,30.9427,960.447,792.914,792.196,64.9931,53.5531,0.184738
7/29/2021 15:00,1.53325,32.2928,934.426,644.099,738.295,63.2248,44.0391,0.194399
7/29/2021 16:00,1.78229,31.8926,696.136,414.164,497.724,47.8897,38.7343,0.203088
7/29/2021 17:00,1.63272,30.4113,59.0779,69.3068,11.0168,3.25416,11.3381,0.173451
7/29/2021 18:00,1.77081,28.4997,8.10065,9.57635,0.349733,-0.0086,1.86127,0.176077
7/29/2021 19:00,1.0885,27.5776,0.876478,0.494566,0.0938674,-0.0086,0.324995,0.49136
7/29/2021 20:00,0.653917,26.6298,0,0,0.118555,-0.0086,0,0.99
7/29/2021 21:00,1.41829,26.8687,0,0,0.250894,-0.0086,0,0.99
7/29/2021 22:00,1.11833,24.9298,0,0,0.201867,-0.0086,0,0.99
7/29/2021 23:00,1.16215,22.8455,0,0,0.141412,-0.0086,0,0.99
7/30/2021 0:00,1.118,22.662,0,0,0.0155282,-0.0086,0,0.99
7/30/2021 1:00,0.911835,22.7164,0,0,0.000436183,-0.0086,0,0.99
7/30/2021 2:00,1.03212,22.2612,0,0,0.0841838,-0.0086,0,0.99
7/30/2021 3:00,2.12312,22.0587,0,0,0.161999,-0.0086,0,0.99
7/30/2021 4:00,1.21092,20.4976,0.224654,0.021662,0.147867,-0.0086,0.149319,0.99
7/30/2021 5:00,0.712902,19.9032,35.5287,30.4054,4.41306,1.68973,5.50745,0.208964
7/30/2021 6:00,1.63914,21.628,241.581,144.556,123.575,9.47295,17.6486,0.222504
7/30/2021 7:00,1.98483,22.702,424.11,300.792,214.497,29.7563,38.7694,0.216223
7/30/2021 8:00,1.5375,23.896,643.536,497.38,361.985,44.4556,50.2155,0.206666
7/30/2021 9:00,1.57339,25.8519,794.88,665.309,502.522,54.1078,53.0448,0.194491
7/30/2021 10:00,1.97118,27.9766,1004.03,913.424,852.587,68.1416,63.3611,0.183621
7/30/2021 11:00,2.36488,28.7595,969.486,952.825,878.631,65.9975,67.8272,0.178169
7/30/2021 12:00,2.34485,29.9237,965.808,956.169,872.972,65.6069,65.9913,0.177817
7/30/2021 13:00,2.18874,30.5825,976.104,905.047,860.232,66.3201,63.7962,0.179166
7/30/2021 14:00,2.15289,31.4423,980,810.796,813.452,66.3323,54.3189,0.184348
7/30/2021 15:00,1.67671,31.0913,404.275,334.763,199.431,27.68,33.2595,0.1896
7/30/2021 16:00,2.75251,29.212,105.99,134.042,1.09351,7.63603,23.0879,0.185722
7/30/2021 17:00,4.21158,23.4757,112.318,123.305,3.29685,7.81167,20.3075,0.195307
7/30/2021 18:00,2.76075,23.1798,59.2878,52.2503,0.0378609,3.75604,9.03127,0.20142
7/30/2021 19:00,2.7434,23.9006,2.42175,2.0217,0.587365,-0.0086,0.562802,0.263427
7/30/2021 20:00,2.76701,18.7353,0,0,1.00575,-0.0086,0,0.99
7/30/2021 21:00,4.31839,18.402,0,0,0,-0.0086,0,0.99
7/30/2021 22:00,4.73363,18.3972,0,0,0.109743,-0.0086,0,0.99
7/30/2021 23:00,1.25245,18.6697,0,0,0.00401293,-0.0086,0,0.99
7/31/2021 0:00,0.964152,18.5186,0,0,0.0457994,-0.0086,0,0.99
7/31/2021 1:00,0.505215,18.0357,0,0,0.0987521,-0.0086,0,0.99
7/31/2021 2:00,0.551275,17.541,0,0,0.0701385,-0.0086,0,0.99
7/31/2021 3:00,0.376759,17.5395,0,0,0.0090726,-0.0086,0,0.99
7/31/2021 4:00,0.583471,17.7408,0.0220581,0,0.112798,-0.0086,0.0135108,0.99
7/31/2021 5:00,0.441925,17.8148,11.1658,14.0718,0.111315,0.223017,2.73425,0.19224
7/31/2021 6:00,1.22172,18.3487,198.944,107.121,125.018,6.29219,11.9938,0.174877
7/31/2021 7:00,1.21733,19.8616,235.869,217.343,53.4971,16.8182,32.8359,0.205378
7/31/2021 8:00,2.15197,21.0332,583.588,494.158,253.477,40.7206,56.1902,0.200632
7/31/2021 9:00,2.2751,21.6922,545.924,538.803,112.478,37.6518,55.15,0.183011
7/31/2021 10:00,2.62985,21.8373,617.603,622.387,107.67,41.9461,55.6775,0.191811
7/31/2021 11:00,2.92607,21.8795,491.114,497.642,10.865,32.8484,44.5324,0.190232
7/31/2021 12:00,2.27608,22.2837,426.609,429.318,6.52526,28.317,37.3546,0.184709
7/31/2021 13:00,2.16466,22.1011,232.362,245.039,0.761583,15.396,22.8364,0.180162
7/31/2021 14:00,1.95412,21.7833,193.107,221.529,0.394663,13.2146,26.451,0.182529
7/31/2021 15:00,2.47776,20.1925,52.0941,69.1094,0.907444,3.3881,11.366,0.17319
7/31/2021 16:00,2.69851,17.2017,25.7016,36.4075,0.0465847,1.39667,5.78909,0.154433
7/31/2021 17:00,1.73635,16.8834,33.8583,47.9093,0.0223328,2.09224,7.94141,0.170865
7/31/2021 18:00,2.12424,17.3998,22.8051,30.7724,0.243566,1.16257,5.38652,0.186968
7/31/2021 19:00,1.34533,17.2532,0.673976,0.492791,0.122743,-0.0086,0.389741,0.99
7/31/2021 20:00,1.59252,17.3304,0,0.0058337,0.27541,-0.0086,0,0.99
7/31/2021 21:00,1.22572,16.3175,0,0,0.0878485,-0.0086,0,0.99
7/31/2021 22:00,1.59845,16.7965,0,0,0.0124749,-0.0086,0,0.99
7/31/2021 23:00,1.91726,17.2574,0,0,0.127716,-0.0086,0,0.99
8/1/2021 0:00,2.25344,17.4873,0,0,0.0290136,-0.0086,0,0.99
8/1/2021 1:00,2.04896,17.3068,0,0,0.0435317,-0.0086,0,0.99
8/1/2021 2:00,1.11895,16.8474,0,0,0.0442296,-0.0086,0,0.99
8/1/2021 3:00,0.759867,16.4815,0,0,0.0682198,-0.0086,0,0.99
8/1/2021 4:00,0.655554,16.3601,0,0.0274333,0.0488531,-0.0086,0,0.99
8/1/2021 5:00,0.924633,16.752,16.9513,13.7833,8.12485,0.188091,2.68943,0.205633
8/1/2021 6:00,1.08988,17.3178,38.9207,53.1493,0.156155,2.50796,9.34784,0.182596
8/1/2021 7:00,0.835016,19.2008,293.773,261.522,65.986,20.8836,36.9978,0.194019
8/1/2021 8:00,1.36209,21.6487,791.245,623.041,395.74,54.8932,64.1972,0.198787
8/1/2021 9:00,1.20068,21.9434,463.14,443.289,131.506,31.5624,40.5578,0.162295
8/1/2021 10:00,1.61061,23.0323,744.837,710.243,284.51,50.3402,55.228,0.175947
8/1/2021 11:00,1.48011,23.7828,630.542,640.945,84.182,42.1909,50.8216,0.178758
8/1/2021 12:00,1.79611,24.6525,939.607,940.902,627.437,63.1726,60.2889,0.163222
8/1/2021 13:00,2.10714,25.0043,888.952,837.929,626.137,60.1329,58.2535,0.170301
8/1/2021 14:00,1.69872,25.8553,895.306,749.69,641.139,60.5468,51.3013,0.174287
8/1/2021 15:00,1.66657,25.8264,711.484,541.904,439.049,48.3372,40.9422,0.161453
8/1/2021 16:00,1.56011,25.1886,464.596,339.08,218.002,32.3675,39.1984,0.171969
8/1/2021 17:00,0.759877,25.3526,239.987,172.888,92.2798,11.1693,21.5391,0.191271
8/1/2021 18:00,0.786263,23.9057,31.8765,35.3094,0.798655,1.74856,6.00532,0.167995
8/1/2021 19:00,0.971525,22.2792,1.09992,0.71411,0.269823,-0.0086,0.253443,0.260319
8/1/2021 20:00,1.52797,21.3807,0,0,0.107301,-0.0086,0,0.99
8/1/2021 21:00,1.85818,20.2776,0,0,0.118642,-0.0086,0,0.99
8/1/2021 22:00,1.40388,18.9158,0,0,0.0787749,-0.0086,0,0.99
8/1/2021 23:00,1.11963,18.0541,0,0,0.0109046,-0.0086,0,0.99
8/2/2021 0:00,1.12895,17.8824,0,0,0.00706613,-0.0086,0,0.99
8/2/2021 1:00,1.42048,17.381,0,0,0.00401285,-0.0086,0,0.99
8/2/2021 2:00,1.23216,16.9067,0,0,0.00785133,-0.0086,0,0.99
8/2/2021 3:00,1.48293,15.8477,0,0,0.0697023,-0.0086,0,0.99
8/2/2021 4:00,1.4036,15.6243,0,0.0498286,0.00732785,-0.0086,0,0.99
8/2/2021 5:00,1.30432,15.6896,116.963,34.3857,83.4053,3.14683,4.19324,0.199864
8/2/2021 6:00,1.2778,18.7177,481.862,189.814,382.92,11.2702,13.0992,0.223777
8/2/2021 7:00,0.994131,21.3477,618.259,345.82,430.902,42.6555,35.0689,0.208781
8/2/2021 8:00,1.22353,22.7399,870.498,584.552,637.053,59.4007,46.9277,0.196795
8/2/2021 9:00,1.57902,23.9993,870.811,702.58,619.447,58.9965,50.2158,0.181959
8/2/2021 10:00,1.53918,25.1645,917.398,842.401,652.59,62.1336,59.4372,0.172492
8/2/2021 11:00,1.78698,26.4261,941.099,921.309,759.824,63.6536,61.7048,0.165921
8/2/2021 12:00,2.22267,27.4881,945.271,933.09,763.291,63.8445,61.1511,0.164022
8/2/2021 13:00,2.17248,28.3775,938.039,870.331,722.475,63.4499,59.0023,0.166816
8/2/2021 14:00,1.64939,28.3943,584.083,504.032,347.009,39.3487,36.2992,0.168116
8/2/2021 15:00,1.44711,28.7726,517.465,416.096,262.759,35.5508,40.9921,0.179879
8/2/2021 16:00,1.09441,27.3883,66.1284,88.7169,0.351389,4.57827,15.2461,0.171492
8/2/2021 17:00,1.49831,26.56,50.2471,66.5109,0.00514695,3.39294,11.6483,0.17989
8/2/2021 18:00,2.43684,25.3862,27.2252,32.0343,0.205442,1.4543,5.68224,0.179863
8/2/2021 19:00,4.44068,23.8212,0.934912,0.656986,0.124137,-0.0086,0.266038,0.326472
8/2/2021 20:00,4.61704,23.219,0,0,0.00942157,-0.0086,0,0.99
8/2/2021 21:00,4.16713,23.0308,0,0,0.0166621,-0.0086,0,0.99
8/2/2021 22:00,2.86912,22.0743,0,0,0.0390819,-0.0086,0,0.99
8/2/2021 23:00,1.97422,20.934,0,0,0.0221581,-0.0086,0,0.99
8/3/2021 0:00,1.63106,20.0663,0,0,0.0175345,-0.0086,0,0.99
8/3/2021 1:00,2.41633,20.6843,0,0,0.0270433,-0.0086,0,0.99
8/3/2021 2:00,1.38639,20.0898,0,0,0.0182324,-0.0086,0,0.99
8/3/2021 3:00,1.01947,20.4113,0,0,0.00593198,-0.0086,0,0.99
8/3/2021 4:00,2.98368,21.3271,0,0,0.00724055,-0.0086,0,0.99
8/3/2021 5:00,1.57859,20.5691,8.63801,7.42615,3.02692,-0.0086,1.50615,0.181097
8/3/2021 6:00,0.809322,20.0672,23.5426,31.3842,0.0423095,1.27173,5.56278,0.174159
8/3/2021 7:00,0.32064,20.6717,48.8889,66.2733,0.0963957,3.26897,11.7711,0.183072
8/3/2021 8:00,1.15911,22.7288,211.758,257.826,2.2076,15.4913,42.0577,0.19234
8/3/2021 9:00,1.63403,25.0552,667.315,628.037,225.181,45.7354,56.4106,0.177027
8/3/2021 10:00,2.33624,25.9068,791.739,762.165,298.067,53.7042,61.3269,0.180889
8/3/2021 11:00,3.21314,26.0816,873.616,882.573,364.442,58.3661,56.533,0.153321
8/3/2021 12:00,2.8151,25.8774,573.737,581.249,107.577,38.1213,42.8679,0.167105
8/3/2021 13:00,2.57688,25.1022,210.314,217.135,22.0168,13.9076,20.4422,0.188032
8/3/2021 14:00,4.86896,21.5304,149.413,172.665,0.673204,10.1336,21.3441,0.184982
8/3/2021 15:00,3.10388,21.7819,126.345,162.968,0.241907,9.04057,26.5016,0.178044
8/3/2021 16:00,1.68254,22.6877,102.888,131.049,1.20212,7.37335,21.936,0.176123
8/3/2021 17:00,1.06233,21.8125,44.0882,58.6255,1.06481,2.8272,10.0621,0.168798
8/3/2021 18:00,1.12613,18.7643,14.5435,18.9795,0.5584,0.489681,3.41895,0.184664
8/3/2021 19:00,3.59271,17.3204,0.520337,0.169467,0.257872,-0.0086,0.223098,0.99
8/3/2021 20:00,2.44745,15.6257,0,0,0.1907,-0.0086,0,0.99
8/3/2021 21:00,1.04101,15.6717,0,0,0.0960481,-0.0086,0,0.99
8/3/2021 22:00,0.866596,16.1257,0,0,0.129373,-0.0086,0,0.99
8/3/2021 23:00,1.63146,16.3562,0,0,0.347727,-0.0086,0,0.99
8/4/2021 0:00,1.00878,16.1409,0,0.00277562,0.208414,-0.0086,0,0.99
8/4/2021 1:00,0.533053,14.7817,0,0,0.107127,-0.0086,0,0.99
8/4/2021 2:00,0.997817,14.2518,0,0,0.07642,-0.0086,0,0.99
8/4/2021 3:00,0.980035,14.7132,0,0,0.00244262,-0.0086,0,0.99
8/4/2021 4:00,1.12266,14.9627,0,0,0.0789499,-0.0086,0,0.99
8/4/2021 5:00,1.43698,15.7326,7.97395,10.0046,0.00959607,-0.0086,2.02806,0.206046
8/4/2021 6:00,1.14355,16.4094,83.5835,94.0641,0.0827008,5.79863,14.8422,0.167855
8/4/2021 7:00,1.43409,18.3547,431.875,271.215,274.846,29.6802,27.081,0.176166
8/4/2021 8:00,1.25604,21.3318,947.044,604.294,798.999,64.1499,38.981,0.181962
8/4/2021 9:00,1.32702,22.1141,860.961,691.544,653.129,58.0535,43.7335,0.166849
8/4/2021 10:00,1.94229,22.9838,968.232,877.477,831.211,65.4189,55.5488,0.160583
8/4/2021 11:00,2.14367,24.2627,967.404,947.812,842.078,65.445,61.3654,0.161057
8/4/2021 12:00,2.47985,24.9884,964.772,952.958,843.783,65.1909,60.5532,0.159409
