Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,USA,39.742,-105.179,-7,1829,,,,,,,,,,
Year,Month,Day,Hour,Wspd,Tdry,POA,Albedo
2022,1,1,0,1.461221455,-10.312703666666666,,0.01
2022,1,1,1,1.5550757,-12.055774388888889,,0.01
2022,1,1,2,0.9163648028333333,-13.131857055555555,,0.01
2022,1,1,3,0.793712333,-13.566815222222223,,0.01
2022,1,1,4,0.5650919888333333,-14.483585388888889,,0.01
2022,1,1,5,0.7890725011666666,-14.712795666666667,,0.01
2022,1,1,6,0.8033448655,-14.677909777777778,,0.01
2022,1,1,7,0.8503097231666666,-14.749136611111112,14.305062290110168,0.99
2022,1,1,8,0.5412316898333334,-14.365968888888888,87.7305385,0.99
2022,1,1,9,0.6580620355,-13.864909722222222,122.73776383333333,0.99
2022,1,1,10,0.88412741,-13.080450944444443,209.84154333333333,0.99
2022,1,1,11,0.854773712,-12.201059611111111,268.9967161666667,0.99
2022,1,1,12,0.820176422,-11.656047222222222,347.6258015,0.99
2022,1,1,13,0.5227725448333334,-9.09800483888889,416.34146166666665,0.99
2022,1,1,14,0.6471286104999999,-9.460092416666667,298.1684376666667,0.99
2022,1,1,15,0.42180745766666666,-9.914726494444444,238.13696183333334,0.99
2022,1,1,16,0.967179425,-12.600862205555556,37.37257581666667,0.99
2022,1,1,17,1.1367841914999999,-15.435788888888888,0.48958338988888883,0.04308250833333333
2022,1,1,18,0.9783284188333333,-16.281661944444444,,0.01
2022,1,1,19,1.640865985,-14.971903905555555,0.10990593675230344,0.4602488066666667
2022,1,1,20,3.4566903666666664,-9.616309050000002,0.12376093732857138,0.5463900583333333
2022,1,1,21,5.263594416666667,-8.276019105555555,0.02270541474074068,0.28741961166666663
2022,1,1,22,7.145989633333333,-7.459832744444444,,0.27293473166666665
2022,1,1,23,7.145389733333333,-6.649034072222222,,0.1723551633333333
2022,1,2,0,5.8992078,-5.872901394444444,,0.07180556
2022,1,2,1,5.4979881666666675,-4.665917377777777,,0.10051779166666666
2022,1,2,2,5.9287134,-2.6640712166666662,,0.043073136666666664
2022,1,2,3,5.5358058833333335,-2.4991736333333336,,0.10047752666666666
2022,1,2,4,7.5711775,-1.9584811333333334,,0.01
2022,1,2,5,7.692035683333333,-2.1610378111111115,,0.01435150833333333
2022,1,2,6,7.794426816666666,-1.6842410944444446,0.16188566153749995,0.04305459
2022,1,2,7,5.890915383333334,-1.1723822416666667,48.052839426666665,0.99
2022,1,2,8,4.349284183333333,0.5616624601166667,500.08821766666665,0.99
2022,1,2,9,3.2781613666666667,2.7284127666666667,754.1143955,0.99
2022,1,2,10,2.6771381666666665,5.413470011111111,792.9839683333335,0.99
2022,1,2,11,2.329417696666667,7.380373616666666,838.0457466666668,0.99
2022,1,2,12,1.8542239733333332,6.706144461111111,854.2014816666667,0.99
2022,1,2,13,1.328108157,8.306428511111111,815.990605,0.99
2022,1,2,14,0.9999751733333333,9.589109855555556,791.4368736666668,0.99
2022,1,2,15,0.6604330866666666,9.066910738888888,533.9114986666666,0.99
2022,1,2,16,0.695553232,5.1933284888888895,52.607890315,0.99
2022,1,2,17,1.71005408,1.911563538428889,1.0279605828039216,0.22929340999999998
2022,1,2,18,1.2427638183333334,-0.7287546018055555,,0.071710215
2022,1,2,19,1.2027129808333332,-1.8612537355555554,,0.28699170999999996
