724666, DENVER/CENTENNIAL [GOLDEN - NREL], CO, -7, 39.742,-105.179, 1829
Date (MM/DD/YYYY),Time (HH:MM),Wspd (m/s),Dry-bulb (C),DHI (W/m^2),DNI (W/m^2),GHI (W/m^2),Alb (unitless)
03/19/1985,11:00,2.25990572,32.32661522222222,199.02183333333332,810.3125333333334,914.9608000000001,158.95614333333333
03/19/1985,12:00,2.5263975883333334,32.9937265,262.5767166666667,629.7546101666667,821.0416333333334,141.41290733333332
03/19/1985,13:00,1.63577548,31.48641361111111,185.94255,122.34914484999999,288.89591666666666,51.4583005
03/19/1985,14:00,1.5196682166666666,31.29515511111111,266.83446666666663,90.991415,329.5624833333333,59.191913
03/19/1985,15:00,1.817717025,30.470010444444444,161.31476333333333,43.49336396666667,186.17630333333332,29.872188400000002
03/19/1985,16:00,3.405835166666667,26.333334055555554,50.732681666666664,1.4053643333333334,49.028016666666666,8.231971983333333
03/19/1985,17:00,4.095951266666667,26.59551822222222,70.67335166666666,133.63787796666668,94.07304,18.54433915
03/19/1985,18:00,2.61726351,25.694697833333336,36.43194166666667,69.00130163333333,41.54090016666667,6.848070665
03/19/1985,19:00,1.89410177,23.748707111111113,0.06115053333333333,0.00793855,0.0,0.04290026833333334
03/19/1985,20:00,2.1594613196666668,24.262906055555558,0.0,0.012474783333333333,0.0,0.12872440166666665
03/19/1985,21:00,1.4088496333333334,24.52654638888889,0.0035350333333333335,0.030096699999999997,0.0,0.10013137333333333
03/19/1985,22:00,2.0032749483333334,25.68395438888889,0.00015503333333333333,0.0030532666666666665,0.0,0.20027062
03/19/1985,23:00,1.5297093683333332,24.075261166666667,0.0,0.21896236666666666,0.0,0.0
03/19/1985,24:00,1.0941362981666667,22.093427555555554,0.0,0.07580838333333334,0.0,0.10013368500000001
03/20/1985,01:00,1.7704726083333333,21.098738944444445,0.01255875,0.0419607,0.0,0.0
03/20/1985,02:00,3.28748043,22.874366000000002,0.0006201833333333333,0.0026170833333333332,0.0,0.27189304833333333
03/20/1985,03:00,1.6848934383333334,22.11911727777778,3.1e-05,0.013870500000000001,0.0,0.05722513833333333
03/20/1985,04:00,1.2493897516666665,21.088022000000002,0.0,0.08601428333333333,0.0,0.0
03/20/1985,05:00,0.9060195038333333,20.38120111111111,20.557723266666667,68.25463998333333,25.034412916666668,5.194655385
03/20/1985,06:00,0.790853936,22.04731222222222,96.29813666666668,355.22639999999996,177.10625333333334,40.443341000000004
03/20/1985,07:00,1.6313874816666667,24.2402545,127.70219999999999,566.8463833333334,361.3569166666667,80.13857633333333
03/20/1985,08:00,1.7611656850000001,25.832055166666667,163.2871166666667,687.1094333333333,563.0929166666666,113.40932466666666
03/20/1985,09:00,2.1862290516666665,27.14498916666667,165.6579,770.9707666666667,723.8472,135.690055
03/20/1985,10:00,2.21720027,29.00963011299435,176.81831666666668,810.4849166666667,845.31545,150.84468333333334
03/20/1985,11:00,2.5266302333333335,30.511360944444444,184.73373333333333,831.99955,915.7172666666667,159.92751666666666
03/20/1985,12:00,2.5895707616666663,31.782705222222223,194.28456666666668,817.2725666666666,913.26495,159.16937666666666
03/20/1985,13:00,2.67896431,32.30002844444444,209.3448833333333,752.9184466666667,837.2122666666667,149.5122893333333
03/20/1985,14:00,2.4744295500000004,32.1047235,219.2223,546.1016925,616.7071666666667,107.01263900000001
03/20/1985,15:00,2.199279488333333,31.96273377777778,225.8053,267.9334978333333,388.71745,63.14942166666666
03/20/1985,16:00,1.8960724216666667,30.62022211111111,144.065525,4.910931316666667,142.18559333333332,24.609296500000003
03/20/1985,17:00,1.3927676,29.184377444444447,84.73120666666667,166.95232516666667,121.56307833333334,21.991152
03/20/1985,18:00,1.0811249466666666,28.163690499999998,26.24565115,25.5471765,27.250367316666665,4.6869064
03/20/1985,19:00,1.868274735,27.186407777777777,0.020558983333333333,0.21756723333333333,0.0,0.0
03/20/1985,20:00,1.0959702345,24.70921277777778,0.0,0.18180088333333336,0.0,0.0
03/20/1985,21:00,0.7590818939999999,23.795973,0.0,0.0375114,0.0,0.07150597833333333
03/20/1985,22:00,0.7576283625,23.41931238888889,0.0,0.13111556666666668,0.0,0.0
03/20/1985,23:00,0.8649575325,23.27138188888889,0.0,0.14158446666666666,0.0,0.15735391999999998
03/20/1985,24:00,0.9959801994999999,22.278825555555557,0.0,0.14324173333333334,0.0,0.0
03/21/1985,01:00,1.1867162566666667,21.541057666666667,0.0,0.12806299999999998,0.0,0.0
03/21/1985,02:00,1.6382818350000001,20.456375277777777,0.0,0.17551909999999998,0.0,0.0
03/21/1985,03:00,1.9168271633333334,19.264344722222223,0.0,0.1839809,0.0,0.0
03/21/1985,04:00,1.0525729133333332,18.011417222222224,0.0021396333333333333,0.14629514999999998,0.0,0.27190144166666663
03/21/1985,05:00,1.0608895883333334,17.65768911111111,16.37427905,0.4250125,14.78625355,3.149009335
03/21/1985,06:00,0.7187239018333333,18.002420833333336,73.86980833333334,19.30230475,77.48745166666666,13.30974465
03/21/1985,07:00,1.458878,19.59310427777778,150.30631666666667,319.50577016666665,288.21511666666663,56.040373833333334
03/21/1985,08:00,1.9209061216666667,21.04382822222222,110.98584333333334,802.4128999999999,577.5051500000001,115.15176166666667
03/21/1985,09:00,2.0275241966666666,22.075131833333334,158.94129999999998,832.6010666666666,760.6922166666667,141.781725
03/21/1985,10:00,1.988754035,22.091092166666666,319.24351666666666,165.35332701666667,458.3918333333333,80.420118
03/21/1985,11:00,2.034929425,23.11494822222222,360.3950833333334,481.44097516666665,787.7558833333334,151.5509225
03/21/1985,12:00,3.6377378166666667,22.893421055555557,326.3128666666667,127.035682,445.3745333333334,75.02717133333334
03/21/1985,13:00,3.675602083333333,21.226113055555558,214.00958,91.07601658333333,287.3858633333333,47.32215145
03/21/1985,14:00,2.4224808933333337,19.119315833333335,238.94693166666667,54.237767833333336,289.6562583333333,50.344695333333334
03/21/1985,15:00,1.9430225533333332,20.1415605,145.93733,422.20827895,415.58870666666667,76.882869
03/21/1985,16:00,1.1695662316666666,20.645323166666667,125.13447166666667,244.75019613333333,222.72977833333334,41.312862833333334
03/21/1985,17:00,0.5059808531666666,20.501296500000002,77.28139,40.651812416666665,84.13070166666667,14.314068066666666
03/21/1985,18:00,0.8949689333333333,19.645529055555553,20.699161333333333,2.22359265,18.907732716666665,3.4610268
03/21/1985,19:00,0.7999226381666666,17.7361545,0.046328799999999996,0.11297255,0.0,0.8156152616666666
03/21/1985,20:00,1.275987505,17.953381666666665,0.0,0.05853615,0.0,0.4006777466666666
03/21/1985,21:00,0.9819559698333333,17.523490166666665,0.0,0.043880249999999996,0.0,0.38642494333333327
03/21/1985,22:00,0.876679203,16.955456833333333,0.0,0.045014283333333335,0.0,0.7443571816666666
03/21/1985,23:00,1.2921586698333334,16.420021000000002,0.0,0.015964283333333332,0.0,0.4437552433333333
03/21/1985,24:00,1.1418210783333334,16.112935055555557,0.0,0.10878456666666667,0.0,0.2862994166666667
03/22/1985,01:00,3.79269283,15.08935288888889,0.0,0.937188,0.0838395,0.5010144833333333
03/22/1985,02:00,3.1114337056666668,13.241955333333333,0.035413099999999996,0.02826485,0.0202905,1.6465946166666667
03/22/1985,03:00,0.9488328295,12.160746222222222,0.0,0.42597723333333337,0.0,0.9594175216666667
03/22/1985,04:00,0.7873861576666666,10.31191775,9.301666666666667e-05,0.12867443333333334,0.0,0.859351025
03/22/1985,05:00,1.0263544033333334,10.10203985,15.586610799999999,93.89204631666667,22.857376433333336,5.042704836666667
03/22/1985,06:00,1.2376299149999999,13.098944166666666,65.16841000000001,478.06846666666667,172.54461,39.467444
03/22/1985,07:00,1.4415637883333332,16.1990525,95.76091666666666,688.9853333333334,377.2982,82.00110450000001
03/22/1985,08:00,1.7165921083333333,17.590981444444445,123.0709,782.4250833333333,576.6243166666667,114.26616833333333
03/22/1985,09:00,1.68543293,20.736801333333332,152.04873333333333,820.9418666666667,743.5808333333333,136.87001
03/22/1985,10:00,4.83098975,22.172145666666665,143.7498,889.8202833333332,876.8867333333333,155.82648166666667
03/22/1985,11:00,4.138039983333333,23.84068311111111,121.14998333333332,938.7887499999999,944.3086000000001,162.9723316666667
03/22/1985,12:00,2.449936018333333,24.706864055555556,118.56788333333334,940.31155,943.4511666666666,161.41575
03/22/1985,13:00,3.0577275666666663,25.081848666666666,118.32508333333334,923.9267500000001,883.1679333333334,154.32616833333336
03/22/1985,14:00,3.8236930333333334,25.215631777777777,124.57413333333334,865.2024666666667,756.8039,137.23985166666668
03/22/1985,15:00,2.7839077833333334,25.50685427777778,120.62741666666668,792.6438666666667,590.9118,110.27390683333333
03/22/1985,16:00,1.9892304183333331,25.185131055555555,120.61066666666667,584.7953866666667,363.29906666666665,62.2652915
03/22/1985,17:00,2.1894118983333333,23.973509555555555,81.79527,429.71633166666663,183.73817,32.76031928333334
03/22/1985,18:00,2.0922900983333332,21.804467222222222,20.02047405,116.22565615,30.162322033333332,3.5872802383333333
03/22/1985,19:00,0.8473071533333333,19.812025777777777,0.0380176,0.1344323,0.0,0.4291833666666667
03/22/1985,20:00,1.28071183,17.231791166666667,0.0,0.10669071666666666,0.0,0.17172551666666666
03/22/1985,21:00,1.2407712666666666,16.091988,0.0,0.0,0.0,0.5010012116666667
03/22/1985,22:00,0.6431502238333333,15.153514444444445,0.0,0.15013478333333333,0.0,0.5870172366666666
03/22/1985,23:00,0.8176439695000001,14.460048888888888,0.0,0.04771848333333333,0.0,0.758930655
03/22/1985,24:00,0.7283404621666667,13.647053722222221,0.0,0.062287216666666666,0.0,0.6873584916666666
03/23/1985,01:00,1.6297800183333335,14.147183333333334,0.0,0.2276004,0.0,0.22911337999999998
03/23/1985,02:00,1.240465258,14.634160388888889,0.0014574499999999999,0.0027043,0.0,0.0
03/23/1985,03:00,1.1239718793333333,14.155199666666666,0.0,0.23449253333333334,0.0,0.0
03/23/1985,04:00,1.0467166325,12.505086222222221,0.0,0.09883896666666667,0.0,0.12887550166666667
03/23/1985,05:00,1.0863115233333334,12.879497333333335,10.921093899999999,0.53746145,9.656231616666668,2.133873325
03/23/1985,06:00,1.2210489166666667,13.959138777777778,81.44017333333333,49.25589086666666,94.01795,18.987772133333333
03/23/1985,07:00,0.7930014816666666,15.925168833333334,129.47353666666666,262.9826160833333,243.58655166666668,59.49938983333333
03/23/1985,08:00,1.6936948600000001,19.538967944444444,135.77318333333332,750.5339499999999,568.8361666666666,115.67450000000001
03/23/1985,09:00,2.3775572166666668,21.537903500000002,140.97650000000002,828.4380666666667,737.3364666666668,138.44514333333333
03/23/1985,10:00,2.876246083333333,24.22569427777778,133.34495,885.13565,860.9173499999999,153.69707166666666
03/23/1985,11:00,3.6720550666666667,25.840634,148.0746,881.1448333333334,920.7720333333333,159.48722833333335
03/23/1985,12:00,4.386224033333334,25.32630627777778,216.9695,334.1372406666667,514.0828666666667,93.00263466666667
03/23/1985,13:00,2.7654909166666664,24.517025611111112,226.37217,82.67856393333334,291.0070666666667,48.619855666666666
03/23/1985,14:00,2.2031401833333333,25.155715111111114,229.76778666666667,268.0963943,432.6284933333333,78.95820966666666
03/23/1985,15:00,1.2884752416666667,25.59999038888889,160.29834166666666,376.7652061,380.02923666666663,73.05882686666668
03/23/1985,16:00,1.886973445,23.339757111111112,78.27544466666667,7.961728383333334,78.24599016666666,12.888628508333333
03/23/1985,17:00,2.393355098333333,18.542076277777777,71.895145,326.90886678333334,141.56436166666666,24.25621405
03/23/1985,18:00,1.2012259466666668,19.04745411111111,19.22345995,142.59315525,32.027259916666665,4.547822803333333
03/23/1985,19:00,1.378759055,17.941982166666666,0.02905578333333333,0.01387065,0.0,0.8584902849999999
03/23/1985,20:00,1.3937005199999999,18.30372172222222,0.0029148666666666666,0.09343078333333334,0.0,0.72984156
03/23/1985,21:00,0.8799409066666667,16.20620472222222,0.0,0.06647443333333333,0.0,0.31491935499999996
03/23/1985,22:00,1.073992975,15.049124666666668,0.0,0.047980216666666665,0.0,0.5869423166666666
03/23/1985,23:00,1.4100846076666664,15.881002222222223,0.0,0.01954105,0.0,0.8447638966666666
03/23/1985,24:00,1.3597815850000001,15.645382,0.0,0.04239696666666667,0.0,0.45816550999999994
03/24/1985,01:00,2.7156249000000003,16.3867115,0.0004961333333333333,0.0,0.0,0.458161055
03/24/1985,02:00,2.6775958833333333,16.888170166666665,0.006760050000000001,0.03297538333333334,0.0,0.11452021333333333
03/24/1985,03:00,1.130839872,16.032962,0.0,0.02460055,0.0,0.05725912333333332
03/24/1985,04:00,1.07762847,13.623069944444444,0.02235775,0.05199296666666667,0.0,0.31502437
03/24/1985,05:00,1.8111172666666666,15.747424166666667,16.607847616666668,135.29612033333333,26.516452583333333,5.956852226666667
03/24/1985,06:00,2.378576938333333,16.389571444444446,58.324513333333336,530.21644,176.93337166666666,39.95911398333333
03/24/1985,07:00,1.877451175,18.231233333333332,79.03424666666666,764.4453,385.61269999999996,82.7743315
03/24/1985,08:00,1.3529882916666667,20.059332444444447,103.47842,792.8605833333334,555.7426666666667,108.43472233333334
03/24/1985,09:00,1.5912619783333333,22.064956055555555,157.22051666666667,796.4398500000001,725.0775166666666,134.50194116666665
03/24/1985,10:00,1.6506241133333333,24.765143833333333,165.37236666666666,905.2858333333334,902.4466666666667,152.50666283333334
03/24/1985,11:00,1.9996862683333334,26.87050188888889,118.78225,939.3000333333333,936.4796166666667,154.80641166666666
03/24/1985,12:00,2.4899546666666668,28.417163777777777,130.67021666666668,894.3933166666667,909.5078833333333,152.911643
03/24/1985,13:00,2.491545051666667,29.588554388888888,120.0552,882.8183166666666,843.8803833333333,140.03801833333333
03/24/1985,14:00,2.4460375450000003,30.507888944444446,110.93625,869.7819166666667,741.9764166666666,128.92361716666667
03/24/1985,15:00,2.3263966483333336,30.584186666666664,91.34588166666667,849.0467666666666,588.1152666666666,106.20164249999999
03/24/1985,16:00,2.393531455,30.1500675,77.99246,762.9680000000001,395.77254999999997,73.54792483333334
03/24/1985,17:00,1.2989356766666666,29.613290388888892,53.967506666666665,556.44045,184.955225,28.851797333333334
03/24/1985,18:00,1.1184878900000002,25.92792788888889,17.205952616666664,103.56574896666666,25.83818175,2.5991686950000004
03/24/1985,19:00,0.8995645716666666,22.90796827777778,0.011845600000000001,0.11968876666666667,0.0,0.0
03/24/1985,20:00,1.1715497575,22.45682277777778,0.0,0.10067095,0.0,0.25748281166666664
03/24/1985,21:00,1.3314267823333334,21.81788677777778,0.0,0.06036738333333334,0.0,0.0
03/24/1985,22:00,1.3413917283333334,20.259467055555554,0.0,0.032626633333333335,0.0,0.04292977833333333
03/24/1985,23:00,2.5397027883333334,21.009102166666665,0.0,0.052254600000000005,0.0,0.3720633783333333
03/24/1985,24:00,3.410106266666667,20.615380666666667,0.0,0.19865998333333332,0.0,0.014309888333333333
03/25/1985,01:00,2.692746366666667,19.658483944444445,0.0,0.08130431666666667,0.0,0.0
03/25/1985,02:00,1.685075835,17.91561661111111,0.0,0.0747614,0.0,0.01430961
03/25/1985,03:00,1.7240729866666666,17.038288166666668,0.0,0.0325394,0.0,0.15746036166666666
03/25/1985,04:00,1.6619259433333333,16.541871,0.0,0.02329215,0.0,0.3149252633333333
03/25/1985,05:00,1.7684908449999999,16.34865922222222,11.0779024,67.12205141666666,15.372915283333333,3.0208315499999996
03/25/1985,06:00,1.8403663816666667,19.56901022222222,47.67281166666667,564.8809500000001,170.24110833333333,38.92719733333333
03/25/1985,07:00,1.1302487633333334,23.876103555555556,63.91153666666666,779.6085166666667,373.3208333333333,80.57140816666667
03/25/1985,08:00,1.2535883716666667,26.361363833333332,104.77945,805.1245166666666,564.6772166666667,107.44328399999999
03/25/1985,09:00,2.119348513333333,27.04613638888889,191.2639333333333,657.7971689999999,649.2981,119.88621366666666
03/25/1985,10:00,1.5210515033333332,27.919590111111113,224.87793333333332,569.5818483333334,691.2431166666667,112.91561016666667
03/25/1985,11:00,2.284589216666667,30.04657322222222,252.95111666666668,666.5582406666667,833.9015666666667,138.7474085
03/25/1985,12:00,2.3815074566666667,30.983625555555555,243.5863666666667,620.417136,783.66135,119.35696916666667
03/25/1985,13:00,4.136205283333333,29.39634838888889,148.40086666666667,855.1242301666666,846.3734333333334,145.9049275
03/25/1985,14:00,2.5134373666666665,30.44542161111111,228.25786666666667,535.2521980333333,621.1881833333333,107.157257
03/25/1985,15:00,1.7892731316666668,30.263706055555556,200.25398333333334,392.8913561666667,421.81643333333335,73.42091950000001
03/25/1985,16:00,1.1731188983333332,30.34535361111111,128.28065,377.92005950000004,293.1169433333333,50.9877708
03/25/1985,17:00,1.2341291083333334,29.39424638888889,87.23143333333334,287.29164366666663,151.80221500000002,24.6630793
03/25/1985,18:00,0.7478935483333333,27.24869011111111,20.307103283333333,153.90960009999998,32.750064466666664,3.4716840466666667
03/25/1985,19:00,0.926816071,24.313232944444444,0.0007132166666666667,0.3476396,0.0,0.10010320166666667
03/25/1985,20:00,1.516860015,23.45538377777778,0.0,0.06185098333333334,0.0,0.3003552683333333
03/25/1985,21:00,1.7561626883333334,21.566155666666667,0.0,0.016225883333333333,0.0,0.15736912833333333
03/25/1985,22:00,2.4844060216666666,22.817348777777777,0.0,8.723333333333333e-05,0.0,0.3147808133333333
03/25/1985,23:00,1.149234576,22.29569588888889,0.0,0.11009218333333333,0.0,0.0
03/25/1985,24:00,3.9918890633333333,22.552711944444447,0.0,0.10625385000000001,0.0,0.27188304999999996
03/26/1985,01:00,4.027794283333333,22.216216555555555,0.0,0.020936733333333332,0.0,0.0
03/26/1985,02:00,3.19698564,21.596082333333335,0.0,0.05888465,0.0,0.0
03/26/1985,03:00,2.74999046,20.318152666666666,0.0025117166666666665,0.1735128333333333,0.0,0.0
03/26/1985,04:00,1.7961091283333335,18.824882,0.0,0.0731915,0.0,0.24327367166666664
03/26/1985,05:00,3.038778983333333,19.641168777777775,11.547029616666666,139.05285003333333,21.422099199999998,4.622364796666667
03/26/1985,06:00,2.2941593333333334,21.348358166666667,43.66254666666667,617.0498333333333,175.74223,39.9557205
03/26/1985,07:00,1.6349187216666665,25.796405222222223,62.58687333333333,808.5208333333334,384.26661666666666,82.34102333333334
03/26/1985,08:00,1.5827341466666667,27.5538545,70.61154,905.3463666666667,584.6382333333333,112.64511133333333
03/26/1985,09:00,1.4754651783333332,30.096602,101.00769166666667,951.5644333333333,775.1668666666667,136.62661166666666
03/26/1985,10:00,2.72131579,30.33872988888889,185.75934999999998,775.4838358333333,811.00745,146.13349449999998
03/26/1985,11:00,2.4266374799999997,30.77085194444444,283.53798333333333,557.0843825,762.744,126.57826483333334
03/26/1985,12:00,2.711167385,31.124377444444445,169.1962333333333,777.1245735,845.7432333333333,140.84641333333332
03/26/1985,13:00,2.4533633716666667,31.51791477777778,136.65295,827.283578,807.9399833333333,140.88894383333334
03/26/1985,14:00,1.74153096,32.12854272222222,106.871975,871.7434,732.00905,128.53791933333335
03/26/1985,15:00,2.1299523166666665,32.00507983333333,83.51161333333333,866.3256166666667,583.3685833333333,105.33715350000001
03/26/1985,16:00,1.9220522783333334,31.5827925,68.87651000000001,779.4354999999999,386.63981666666666,71.9614665
03/26/1985,17:00,1.55051775,30.756288444444447,49.375465,583.9911833333333,179.98578166666667,27.1661192
03/26/1985,18:00,0.9124923,28.53002927777778,15.65151065,123.41671278333334,25.219901333333333,2.1849064900000004
03/26/1985,19:00,1.0701546045,24.466739611111112,0.0,0.2489683,0.0,0.0
03/26/1985,20:00,0.8709515916666667,21.992718500000002,0.0,0.22227281666666665,0.0,0.05721992333333333
03/26/1985,21:00,1.9645002666666669,21.24846322222222,0.0,0.00418725,0.0,0.2432381133333333
03/26/1985,22:00,1.8789131816666667,21.12911161111111,0.0,0.019191483333333332,0.0,0.14310152666666667
03/26/1985,23:00,3.09930597,22.303982388888887,0.0,0.043180883333333336,0.0,0.2575846083333333
03/26/1985,24:00,3.116777593333333,21.983393444444445,0.0,0.052165750000000004,0.0,0.0
03/27/1985,01:00,1.4723113383333335,20.472590055555553,0.0,0.17333316666666668,0.0,0.14310053499999997
03/27/1985,02:00,1.2724757683333332,18.353848888888887,0.0,0.09046113333333333,0.0,0.228985015
03/27/1985,03:00,3.5446852833333335,18.598998222222225,0.0,0.03384685,0.0,0.314910405
03/27/1985,04:00,2.38279012,17.732684666666668,0.0,0.028525349999999998,0.0,0.01431411833333333
03/27/1985,05:00,1.4638344966666668,15.8099465,12.38759435,98.02512111666667,18.774390999999998,3.965183015
03/27/1985,06:00,1.3622826835,17.84748088888889,52.525893333333336,517.9154166666666,162.80458333333334,37.422988499999995
03/27/1985,07:00,1.6294198133333333,19.066046944444444,75.85574166666667,736.5763166666667,368.14995,80.3104245
03/27/1985,08:00,1.7375426266666667,20.36844338888889,84.80704166666666,855.9585000000001,570.5586833333333,112.37078766666667
03/27/1985,09:00,1.721268365,22.224878222222223,90.42031833333334,917.19705,739.9190333333333,134.590465
03/27/1985,10:00,1.9149661583333333,23.916763666666668,95.35232500000001,945.2708333333334,860.1063833333334,149.78510333333332
03/27/1985,11:00,1.964219905,24.95625877777778,102.70397833333332,948.6533166666667,920.9722666666668,155.92642333333333
03/27/1985,12:00,2.3394186,25.869816166666666,125.28015,905.8867833333334,907.0401166666667,153.49731500000001
03/27/1985,13:00,2.1132358316666666,26.82169327777778,125.66938333333333,881.3636833333333,840.8405333333334,145.37109333333333
03/27/1985,14:00,2.1124636633333336,27.871467722222224,127.53601666666667,832.46255,721.2819,127.74698
03/27/1985,15:00,1.9348282716666667,28.366505,118.62808333333334,753.6200333333333,550.7958666666667,107.22973183333333
03/27/1985,16:00,1.8779481249999999,28.536387444444447,96.47097166666667,646.1380833333334,357.7639,69.58320416666666
03/27/1985,17:00,1.6211345366666667,27.615778388888888,66.53967166666666,416.014,158.66892666666666,25.501022799999998
03/27/1985,18:00,0.9943278266666666,25.712545111111112,14.387357133333332,50.60766123333334,17.358904250000002,2.1572073066666664
03/27/1985,19:00,1.7510212166666668,24.418590222222225,0.0,0.032102649999999996,0.0,0.0
03/27/1985,20:00,1.58208386,24.167045944444446,0.0,0.30898776666666666,0.0,0.0
03/27/1985,21:00,2.5462936833333334,23.08163411111111,0.0,0.14751471666666666,0.0,0.0
03/27/1985,22:00,2.155774393333333,22.245122,0.0,0.029398399999999998,0.0,0.0
03/27/1985,23:00,1.1903803116666665,20.866768166666667,0.0,0.10974221666666667,0.0,0.10015171833333333
03/27/1985,24:00,1.4900142615,20.51955233333333,0.0,0.05270838333333334,0.0,0.04292608333333334
03/28/1985,01:00,0.8152422555,19.079830888888885,0.0,0.05068341666666667,0.0,0.08585964333333333
03/28/1985,02:00,0.972981117,18.580213055555554,0.0,0.10974146666666666,0.0,0.42933814666666664
03/28/1985,03:00,1.64031298,18.447533055555553,0.0,0.3114297,0.0,0.28625442833333337
03/28/1985,04:00,1.1713798990000002,16.5177775,0.0,0.16469958333333334,0.0,0.10020258166666667
03/28/1985,05:00,0.8904064666666667,15.658195388888888,9.4372759,39.99030753333333,11.891560233333333,2.5199236249999997
03/28/1985,06:00,0.9424526866666666,18.531121833333334,44.262015,570.9924,164.76892,39.258935666666666
03/28/1985,07:00,1.5198955583333331,21.022624555555556,64.00357333333334,787.6044833333333,372.0054166666667,86.63905700000001
03/28/1985,08:00,1.1554701766666668,23.235052666666665,85.28101666666666,862.2295666666666,569.50655,121.78485166666665
03/28/1985,09:00,2.902809943333333,23.18820327777778,181.89855,697.4956471666667,677.5091,145.8296995
03/28/1985,10:00,2.51625339,25.04642061111111,242.54358333333332,601.5818771666667,724.7598333333334,137.02096516666668
03/28/1985,11:00,2.0227912083333335,24.877019944444445,340.83316666666667,185.95348116666668,505.60858333333334,80.95079916666667
03/28/1985,12:00,1.6179304521666666,24.27376427777778,230.623635,4.85844065,232.94325833333332,42.175237333333335
03/28/1985,13:00,1.1040162333333332,24.497606388888887,327.85025,36.4526268,356.15685,68.4094885
03/28/1985,14:00,1.6997767216666666,25.73733188888889,307.64566666666667,140.31155183333334,407.34195,79.91245099999999
03/28/1985,15:00,0.8487138716666666,26.35662222222222,244.17479999999998,21.583534216666667,252.4078166666667,47.96008566666667
03/28/1985,16:00,1.4397676783333333,25.837364055555554,188.77496666666667,38.1705935,200.07715000000002,39.3028345
03/28/1985,17:00,2.0646228083333336,25.9406225,104.906695,509.86174708333334,203.27441666666667,36.523006499999994
03/28/1985,18:00,0.7802909791666667,24.569832388888887,15.717042883333333,44.16248126666667,18.536862433333333,2.4867499383333334
03/28/1985,19:00,0.996713725,21.587108999999998,0.0,0.0721451,0.0,0.0
03/28/1985,20:00,2.1256295599999997,21.06669422222222,0.0,0.37991515000000003,0.0,0.31478428833333333
03/28/1985,21:00,1.53662021,19.17855888888889,0.003442033333333333,0.14193316666666667,0.0,0.028619481666666665
03/28/1985,22:00,1.2539672495,18.29351788888889,0.0,0.23405328333333333,0.0,0.14309955666666666
03/28/1985,23:00,0.9645646656666665,17.633289166666668,0.0,0.10415938333333334,0.0,0.34352104666666666
03/28/1985,24:00,1.4121850416666668,17.637993111111108,0.0,0.022419316666666668,0.0,0.5153259716666666
03/29/1985,01:00,2.9258718333333333,17.971709166666667,0.0,0.025036533333333333,0.0,0.057258675
03/29/1985,02:00,1.6422666533333334,17.357616611111112,0.0,0.016661883333333335,0.0,0.11451682166666667
03/29/1985,03:00,1.5295063366666668,16.723115777777778,0.0,0.0,0.0,0.24335103
03/29/1985,04:00,1.7184965083333335,17.00587677777778,0.0,0.0,0.0,0.31492533
03/29/1985,05:00,2.0987524233333335,17.048082666666666,10.665626116666665,128.55115666666669,18.693619916666666,3.5930982499999997
03/29/1985,06:00,2.0650235616666666,20.37715927777778,45.205015,575.6363833333332,164.29165333333333,39.264199833333336
03/29/1985,07:00,1.31008773,23.691633000000003,64.71700333333334,766.3556833333333,364.20115,85.83023416666667
03/29/1985,08:00,1.6029947616666667,26.026688333333333,72.75313,881.1660833333333,566.76165,122.00884333333333
03/29/1985,09:00,2.502454993333333,27.54544072222222,80.29519499999999,931.6895333333334,736.1118666666666,147.85400166666665
03/29/1985,10:00,2.7494846516666667,30.56180005555556,100.16207,957.3034,870.42815,167.34505166666668
03/29/1985,11:00,2.3086007866666667,31.888887944444445,111.5546,967.0232666666667,939.9200333333333,178.577925
03/29/1985,12:00,2.9659208500000003,32.064570499999995,114.3031,957.7349833333334,935.4877666666667,176.44164166666667
03/29/1985,13:00,2.59686775,32.53879094444444,118.48838333333333,919.7056666666666,858.97885,166.94075833333332
03/29/1985,14:00,2.5723731533333334,32.675636000000004,153.01253333333335,666.7167395,629.6592833333333,120.84302116666666
03/29/1985,15:00,1.8943761966666666,32.39515261111111,183.95826666666665,443.2542613333333,441.41363333333334,89.06526016666666
03/29/1985,16:00,1.540060635,31.78787377777778,145.60963333333333,137.00458840000002,201.75115,37.463584
03/29/1985,17:00,1.0368800383333334,30.798889777777777,72.13445,205.67117573333334,114.97125833333332,17.20018685
03/29/1985,18:00,0.9873823349999999,27.731917222222226,12.909018383333335,16.708130416666666,12.055580166666667,1.94326155
03/29/1985,19:00,2.0296602716666667,27.29493861111111,0.0,0.13748415,0.0,0.05718530833333333
03/29/1985,20:00,2.1748100459999997,25.037340611111112,0.0,0.2625806333333333,0.0,0.0
03/29/1985,21:00,3.7787798,24.92074222222222,0.0,0.015091766666666666,0.0,0.0
03/29/1985,22:00,3.8729571333333337,24.170845333333332,0.0,0.020587866666666666,0.0,0.0
03/29/1985,23:00,2.00791018,22.322959333333333,0.0020156,0.040477616666666674,0.0,0.17166061333333332
03/29/1985,24:00,2.882214586666667,23.917399,0.0,0.012649333333333335,0.0,0.2718212133333333
03/30/1985,01:00,4.162478,23.605238111111113,0.0,0.10128125,0.0,0.0
03/30/1985,02:00,3.90113085,22.58157838888889,0.0,0.08871955,0.0,0.0
