date,GlobInc,GlobEff,EArray,E_Grid,PR,HSol,AzSol,AngInc,AngProf,PhiAng,GlobHor,DiffHor,BeamHor,T_Amb,WindVel,BeamTrp,DifITrp,CircTrp,HBndTrp,AlbTrp,GlobTrp,GincThr,BeamInc,CircInc,DifSInc,Alb_Inc,Bm_Gl,DifA_Gl,DifS_Gl,Alb_Gl,GlobShd,ShdLoss,ShdBLss,ShdCLss,ShdDLss,ShdALss,GlobIAM,IAMLoss,IAMBLss,IAMCLss,IAMDLss,IAMALss,BeamEff,CircEff,DiffEff,Alb_Eff,FTransp,FShdGl,FShdBm,FShdCrc,FShdDif,FShdAlb,FIAMGl,FIAMBm,FIAMCrc,FIAMDif,FIAMAlb,FIAMShd,FEffDif,FEffAlb,EArrRef,EArrNom,GIncLss,TempLss,ModQual,MisLoss,OhmLoss,EArrMPP,TExtON,TArray,TArrWtd,DTArr,DTArrGl,IArray,UArray,ArrayON,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,Syst_ON,EOutInv,EUseful,EffArrR,EffArrC,EffSysR,EffSysC,EffInvB,EffInvR,Yr,Ya,Yf,Lc,Ls,Lcr,Lsr,TotInstCost,ModuleCost,InverterCost,BatteryCost,OwnFunds,TotLoan,AvgOpCost_yr,LCOE,NPV,IRR,PaybackPeriod,ROI
    ,W/m�,W/m�,kW,kW,ratio,�,�,�,�,�,W/m�,W/m�,W/m�,캜,m/s,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,ratio,ratio,ratio,ratio,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,kW,kW,kW,kW,kW,kW,kW,kW,캜,캜,캜,캜,캜,A,V,Hour,kW,kW,kW,kW,kW,kW,kW,Hour,kW,kW,%,%,%,%,%,%,kWh/m�/day,kWh/kWp/day,kWh/kWp/day,kWh/kWp/day,kWh/kWp/day,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio

06/02/90 16:00,939.99,905.74,39.987,38.854,0.7973,30.649,94.483,10.01,30.726,50,500.51,121.9,378.61,22.77,1.8301,730,192.92,0,0,17.074,939.99,0,730,0,192.92,17.074,0.7766,0.2234,0,0.0182,910.59,29.409,0,0,14.043,15.367,905.74,4.8469,0,0,4.809,0.0379,730,0,174.07,1.6695,1.8781,0.9687,1,1,0.9272,0.1,0.9947,1,1,0.9731,0.9778,0.9947,0.9023,0.0978,48.729,46.984,-0.0212,5.6381,-0.1448,0.8925,0.6325,39.987,0,57.093,57.093,34.322,0.0379,74.439,537.18,1,1.1335,1.1335,0,0,0,0,0,0,38.854,38.854,14.728,16.788,14.31,16.312,97.165,97.165,22.56,18.513,17.988,4.0473,0.5248,0.1794,0.0233,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 17:00,758.04,734.3,33.469,32.533,0.8279,19.265,103.27,23.645,19.753,50,296.1,79.899,216.2,22.39,1.39,598.24,149.7,0,0,10.101,758.04,0,598.24,0,149.7,10.101,0.7892,0.2108,0,0.0133,738.06,19.988,0,0,10.897,9.091,734.3,3.7541,0,0,3.7317,0.0224,598.24,0,135.07,0.9877,2.5601,0.9736,1,1,0.9272,0.1,0.9949,1,1,0.9731,0.9778,0.9949,0.9023,0.0978,39.297,38.091,0.017,3.5663,-0.1208,0.7445,0.4153,33.469,0,50.067,50.067,27.677,0.0377,60.355,554.54,1,0.9363,0.9363,0,0,0,0,0,0,32.533,32.533,15.286,17.424,14.858,16.937,97.203,97.203,18.193,15.495,15.061,2.6982,0.4335,0.1483,0.0238,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 18:00,241.93,229.83,11.1,10.679,0.8515,8.2831,112.04,66.165,8.9259,16.805,102.3,39.202,63.097,21.38,0.7499,175.44,66.074,0,0,0.4172,241.93,0,175.44,0,66.074,0.4172,0.7252,0.2748,0,0.0017,240.88,1.056,0,0,0.6805,0.3755,229.83,11.044,9.1549,0,1.8825,0.0063,166.29,0,63.511,0.0354,2.365,0.9956,1,1,0.9897,0.1,0.9542,0.9478,1,0.9712,0.8493,0.9542,0.9612,0.0849,12.542,11.922,0.3533,0.2236,-0.0397,0.2448,0.0399,11.1,0,29.956,29.956,8.5764,0.0373,18.739,592.37,1,0.4217,0.4217,0,0,0,0,0,0,10.679,10.679,15.885,18.107,15.282,17.419,96.201,96.201,5.8064,5.1391,4.9439,0.6673,0.1952,0.1149,0.0336,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 19:00,0,0,0,0,0,1.4911,118.01,85.632,1.6888,3.1729,3.8919,3.8919,0,18.58,0.8999,0,3.8919,0,0,0.0006,3.8925,3.8925,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-18.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 20:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,16.16,1.04,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 21:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,14.42,0.9401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 22:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.44,1.1499,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/02/90 23:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.31,1.4201,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 00:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,12.77,1.4299,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 01:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,12.62,1.2501,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-12.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 02:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,11.91,1.1499,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 03:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,11.48,1.29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 04:00,0,0,0,0,0,1.8665,-117.83,84.589,2.1104,-3.9256,6.7976,5.3998,1.3978,11.78,1.24,0,5.3998,0,0,0.0015,5.4014,5.4014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 05:00,288.13,275.29,13.683,13.232,0.8859,8.8461,-111.73,64.466,9.511,-18.014,121.11,44.297,76.81,13.96,1.09,213.57,73.997,0,0,0.5669,288.13,0,213.57,0,73.997,0.5669,0.7412,0.2588,0,0.002,286.75,1.3836,0,0,0.8734,0.5102,275.29,11.455,9.3664,0,2.0804,0.0082,204.2,0,71.043,0.0485,2.3792,0.9952,1,1,0.9882,0.1,0.9601,0.9561,1,0.9715,0.8557,0.9601,0.9601,0.0856,14.937,14.281,0.3319,-0.0444,-0.049,0.3019,0.0571,13.683,0,24.171,24.171,10.211,0.0371,22.421,610.28,1,0.4509,0.4509,0,0,0,0,0,0,13.232,13.232,16.441,18.741,15.9,18.124,96.705,96.705,6.9152,6.3348,6.126,0.5804,0.2088,0.0839,0.0302,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 06:00,766.66,745.93,34.583,33.638,0.8464,19.846,-102.99,23.008,20.325,-50,298.6,62.398,236.2,17.99,1.3799,638.37,118.11,0,0,10.186,766.66,0,638.37,0,118.11,10.186,0.8327,0.1673,0,0.0133,748.9,17.765,0,0,8.597,9.1678,745.93,2.9667,0,0,2.9441,0.0226,638.37,0,106.57,0.9961,2.5675,0.9768,1,1,0.9272,0.1,0.996,1,1,0.9731,0.9778,0.996,0.9023,0.0978,39.744,38.694,0.0118,3.0268,-0.1248,0.7693,0.4279,34.583,0,46.013,46.013,28.023,0.0376,61.267,564.47,1,0.9457,0.9457,0,0,0,0,0,0,33.638,33.638,15.617,17.802,15.19,17.315,97.265,97.265,18.4,16.011,15.573,2.3891,0.4378,0.1298,0.0238,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 07:00,911.75,886.4,39.637,38.526,0.8151,31.238,-94.196,9.3723,31.306,-50,487.3,71.702,415.6,20.72,1.1701,789.25,105.87,0,0,16.624,911.75,0,789.25,0,105.87,16.624,0.8656,0.1344,0,0.0182,889.08,22.668,0,0,7.7066,14.961,886.4,2.6761,0,0,2.6392,0.0369,789.25,0,95.529,1.6255,1.871,0.9751,1,1,0.9272,0.1,0.997,1,1,0.9731,0.9778,0.997,0.9023,0.0978,47.265,45.981,-0.0214,5.0185,-0.1434,0.8842,0.6059,39.637,0,54.233,54.233,33.514,0.0378,72.864,543.99,1,1.1116,1.1116,0,0,0,0,0,0,38.526,38.526,15.051,17.157,14.629,16.676,97.196,97.196,21.882,18.351,17.836,3.5312,0.5146,0.1614,0.0235,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 08:00,1026.6,998.31,43.449,42.204,0.793,42.758,-84.472,3.9578,42.891,-47.051,692.9,77.398,615.5,21.98,1.3001,903.36,102.13,0,0,21.086,1026.6,0,903.36,0,102.13,21.086,0.88,0.12,0,0.0205,1000.9,25.705,0,0,6.7273,18.977,998.31,2.5683,0,0,2.5247,0.0436,903.36,0,92.882,2.065,1.4816,0.975,1,1,0.9341,0.1,0.9974,1,1,0.9735,0.9793,0.9974,0.9094,0.0979,53.218,51.786,-0.0007,6.7552,-0.1576,0.9716,0.7683,43.449,0,59.896,59.896,37.916,0.038,82.007,529.83,1,1.2459,1.2459,0,0,0,0,0,0,42.204,42.204,14.653,16.703,14.233,16.224,97.133,97.133,24.638,20.115,19.539,4.5225,0.5768,0.1836,0.0234,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 09:00,1018.2,997.69,43.132,41.888,0.7936,54.046,-72.22,10.224,55.368,-34.586,829.7,103.5,726.2,23.45,1.4799,882.09,122.14,0,0,14.003,1018.2,0,882.09,0,122.14,14.003,0.8663,0.1337,0,0.0138,1000.8,17.436,0,0,4.8329,12.603,997.69,3.109,0,0,3.0501,0.0589,882.09,0,114.26,1.3415,1.2272,0.9829,1,1,0.9604,0.1,0.9969,1,1,0.974,0.958,0.9969,0.9355,0.0958,52.785,51.754,-0.0009,7.0473,-0.1565,0.9646,0.7678,43.132,0,61.388,61.388,37.938,0.038,81.983,526.11,1,1.2439,1.2439,0,0,0,0,0,0,41.888,41.888,14.665,16.717,14.242,16.235,97.116,97.116,24.438,19.968,19.393,4.4692,0.5759,0.1829,0.0236,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 10:00,1032.5,1023.2,43.84,42.566,0.7953,64.349,-53.787,14.708,68.821,-21.15,955.51,76.798,878.71,24.26,2.0801,942.17,84.165,0,0,6.1466,1032.5,0,942.17,0,84.165,6.1466,0.9125,0.0875,0,0.006,1025.6,6.8865,0,0,1.3546,5.5319,1023.2,2.37,0,0,2.2927,0.0773,942.17,0,80.517,0.5373,1.0806,0.9933,1,1,0.9839,0.1,0.9977,1,1,0.9723,0.8742,0.9977,0.9567,0.0874,53.524,53.079,0.0102,7.5987,-0.1591,0.981,0.8086,43.84,0,63.226,63.226,38.967,0.0381,84.117,521.17,1,1.2739,1.2739,0,0,0,0,0,0,42.566,42.566,14.7,16.757,14.273,16.27,97.094,97.094,24.78,20.296,19.706,4.4835,0.5898,0.1809,0.0238,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 11:00,1016.8,1013.1,43.364,42.103,0.7987,71.534,-21.414,17.037,83.049,-6.9414,1007.4,84.496,922.91,24.9,2.5101,929.72,86.393,0,0,0.7052,1016.8,0,929.72,0,86.393,0.7052,0.9143,0.0857,0,0.0007,1016,0.8031,0,0,0.1684,0.6347,1013.1,2.9209,0,0,2.9098,0.0111,929.72,0,83.315,0.0594,1.0093,0.9992,1,1,0.9981,0.1,0.9971,1,1,0.9663,0.8426,0.9971,0.9644,0.0843,52.712,52.553,0.0055,7.5782,-0.1574,0.9702,0.7926,43.364,0,63.489,63.489,38.588,0.0381,83.285,520.67,1,1.2611,1.2611,0,0,0,0,0,0,42.103,42.103,14.765,16.83,14.336,16.341,97.092,97.092,24.404,20.076,19.492,4.3276,0.5838,0.1773,0.0239,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 12:00,1014.8,1010.8,43.137,41.88,0.7961,71.348,23.174,16.985,82.433,7.5559,1003.8,88.299,915.5,25.63,2.2301,923.51,90.448,0,0,0.8324,1014.8,0,923.51,0,90.448,0.8324,0.9101,0.0899,0,0.0008,1013.8,0.9556,0,0,0.2065,0.7491,1010.8,3.033,0,0,3.0198,0.0131,923.51,0,87.222,0.0701,1.011,0.9991,1,1,0.9977,0.1,0.997,1,1,0.9665,0.8423,0.997,0.9643,0.0842,52.607,52.435,0.0045,7.6953,-0.1566,0.9652,0.7892,43.137,0,64.152,64.152,38.521,0.0381,83.105,519.07,1,1.2576,1.2576,0,0,0,0,0,0,41.88,41.88,14.717,16.776,14.288,16.286,97.085,97.085,24.355,19.971,19.389,4.3842,0.5822,0.18,0.0239,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 13:00,1023.9,1013.6,43.167,41.906,0.7895,63.951,54.786,14.559,68.23,21.74,943.6,91.501,852.1,25.95,2.2899,917.35,100.14,0,0,6.4092,1023.9,0,917.35,0,100.14,6.4092,0.8959,0.1041,0,0.0063,1016.4,7.4667,0,0,1.6984,5.7682,1013.6,2.7911,0,0,2.7128,0.0782,917.35,0,95.725,0.5627,1.0851,0.9927,1,1,0.983,0.1,0.9973,1,1,0.9724,0.8779,0.9973,0.9559,0.0878,53.079,52.581,0.0057,7.8056,-0.1567,0.9659,0.7937,43.167,0,64.592,64.592,38.643,0.0381,83.343,517.94,1,1.2606,1.2606,0,0,0,0,0,0,41.906,41.906,14.596,16.638,14.17,16.152,97.08,97.08,24.573,19.985,19.401,4.5887,0.5836,0.1867,0.0237,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 14:00,1027.5,1007.3,42.851,41.598,0.781,53.578,72.829,9.991,54.817,35.137,830.6,90.2,740.4,26.46,1.97,905.37,107.64,0,0,14.454,1027.5,0,905.37,0,107.64,14.454,0.8812,0.1188,0,0.0141,1010.1,17.382,0,0,4.3733,13.009,1007.3,2.7408,0,0,2.6827,0.058,905.37,0,100.59,1.3874,1.237,0.9831,1,1,0.9594,0.1,0.9973,1,1,0.974,0.9598,0.9973,0.9345,0.096,53.264,52.255,0.003,7.8145,-0.1555,0.9588,0.7839,42.851,0,64.871,64.871,38.411,0.0381,82.828,517.34,1,1.2525,1.2525,0,0,0,0,0,0,41.598,41.598,14.439,16.459,14.017,15.977,97.077,97.077,24.659,19.838,19.258,4.8211,0.5799,0.1955,0.0235,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 15:00,1004,974.58,41.695,40.482,0.7778,42.27,84.922,3.658,42.382,47.56,673.3,87.496,585.8,26.66,1.8801,868.09,114.99,0,0,20.909,1004,0,868.09,0,114.99,20.909,0.8646,0.1354,0,0.0208,977.47,26.528,0,0,7.7094,18.818,974.58,2.8892,0,0,2.8459,0.0434,868.09,0,104.44,2.0475,1.4912,0.9736,1,1,0.933,0.1,0.997,1,1,0.9735,0.9792,0.997,0.9082,0.0979,52.047,50.555,-0.0089,7.3547,-0.1512,0.9323,0.7331,41.695,0,63.789,63.789,37.129,0.0381,80.111,520.47,1,1.2129,1.2129,0,0,0,0,0,0,40.482,40.482,14.378,16.389,13.96,15.912,97.091,97.091,24.096,19.303,18.742,4.7925,0.5615,0.1989,0.0233,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 16:00,931.51,903.78,39.256,38.128,0.7896,30.749,94.581,9.947,30.83,50,487.3,79.299,408,26.41,1.79,784.54,130.35,0,0,16.624,931.51,0,784.54,0,130.35,16.624,0.8422,0.1578,0,0.0178,907.06,24.449,0,0,9.488,14.961,903.78,3.2861,0,0,3.2493,0.0369,784.54,0,117.61,1.6255,1.9116,0.9738,1,1,0.9272,0.1,0.9964,1,1,0.9731,0.9778,0.9964,0.9023,0.0978,48.29,46.883,-0.0213,6.2845,-0.1422,0.8764,0.6296,39.256,0,60.758,60.758,34.348,0.038,74.264,528.6,1,1.1278,1.1278,0,0,0,0,0,0,38.128,38.128,14.59,16.631,14.171,16.153,97.127,97.127,22.356,18.174,17.652,4.1824,0.5221,0.1871,0.0234,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 17:00,749.79,729.13,32.744,31.811,0.8184,19.368,103.36,23.589,19.865,50,288.6,63.699,224.9,25.96,1.44,619.44,120.5,0,0,9.8452,749.79,0,619.44,0,120.5,9.8452,0.8262,0.1738,0,0.0131,732.16,17.632,0,0,8.7715,8.8607,729.13,3.0257,0,0,3.0039,0.0218,619.44,0,108.73,0.9627,2.598,0.9765,1,1,0.9272,0.1,0.9959,1,1,0.9731,0.9778,0.9959,0.9023,0.0978,38.869,37.823,0.0194,4.0394,-0.1182,0.7285,0.4098,32.744,0,53.518,53.518,27.558,0.0378,59.958,546.12,1,0.9327,0.9327,0,0,0,0,0,0,31.811,31.811,15.12,17.234,14.689,16.744,97.151,97.151,17.995,15.159,14.728,2.8356,0.4318,0.1576,0.024,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 18:00,241.33,229.53,10.93,10.505,0.8397,8.3909,112.11,65.844,9.0465,17.05,101.21,37.697,63.51,24.84,0.6999,176.59,64.32,0,0,0.4248,241.33,0,176.59,0,64.32,0.4248,0.7317,0.2683,0,0.0018,240.27,1.0639,0,0,0.6816,0.3823,229.53,10.742,8.9082,0,1.8275,0.0063,167.68,0,61.811,0.0361,2.3845,0.9956,1,1,0.9894,0.1,0.9553,0.9496,1,0.9713,0.8506,0.9553,0.961,0.0851,12.511,11.906,0.3535,0.3808,-0.0391,0.241,0.0399,10.93,0,33.429,33.429,8.5895,0.0374,18.737,583.35,1,0.4256,0.4256,0,0,0,0,0,0,10.505,10.505,15.681,17.874,15.07,17.178,96.106,96.106,5.792,5.0603,4.8633,0.7316,0.197,0.1263,0.034,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 19:00,0,0,0,0,0,1.6029,118.08,85.324,1.8165,3.3991,4.1032,4.1032,0,21.72,0.8201,0,4.1032,0,0,0.0007,4.1039,4.1039,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 20:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,18.66,0.8401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-18.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 21:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,17.08,1.36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 22:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,16.64,1.5299,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-16.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/03/90 23:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,17.06,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/04/90 00:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,16.88,1.16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/04/90 01:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,16.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/04/90 02:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,15.11,1.39,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/04/90 03:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,16.61,2.5199,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/04/90 04:00,0,0,0,0,0,1.9205,-117.94,84.443,2.1738,-4.0364,8.1008,5.7041,2.3967,16.93,2.4899,0,5.7041,0,0,0.0019,5.706,5.706,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/04/90 05:00,296.94,283.78,13.87,13.406,0.8709,8.8937,-111.85,64.326,9.5697,-18.134,118.91,32.399,86.507,18.16,2.0599,240.53,55.846,0,0,0.564,296.94,0,240.53,0,55.846,0.564,0.81,0.19,0,0.0019,295.77,1.1753,0,0,0.6677,0.5076,283.78,11.981,10.405,0,1.5681,0.0081,230.13,0,53.611,0.0483,2.4973,0.996,1,1,0.988,0.1,0.9595,0.9567,1,0.9716,0.8563,0.9595,0.96,0.0856,15.393,14.721,0.3272,0.2062,-0.0497,0.3061,0.061,13.87,0,28.722,28.722,10.562,0.0372,23.16,598.88,1,0.464,0.464,0,0,0,0,0,0,13.406,13.406,16.172,18.434,15.631,17.817,96.655,96.655,7.1266,6.4215,6.2066,0.7051,0.2148,0.0989,0.0301,0,0,0,0,0,0,0,0,0,0,0,0
